NMI,MeterSerial,Period,Local Time,E kWh at Meter,B kWh at Meter,kW,kVA,PF
4103750213,All,19,15/02/2018 09:00,22.256,0,44.512,47.172,0.944
4103750213,All,20,15/02/2018 09:30,22.896,0,45.792,48.475,0.945
4103750213,All,21,15/02/2018 10:00,22.432,0,44.864,47.328,0.948
4103750213,All,22,15/02/2018 10:30,21.84,0,43.68,46.239,0.945
4103750213,All,23,15/02/2018 11:00,22.416,0,44.832,47.318,0.947
4103750213,All,24,15/02/2018 11:30,22.88,0,45.76,48.29,0.948
4103750213,All,25,15/02/2018 12:00,22.064,0,44.128,46.735,0.944
4103750213,All,26,15/02/2018 12:30,23.328,0,46.656,49.129,0.95
4103750213,All,27,15/02/2018 13:00,22.896,0,45.792,48.444,0.945
4103750213,All,28,15/02/2018 13:30,23.984,0,47.968,50.607,0.948
4103750213,All,29,15/02/2018 14:00,23.312,0,46.624,49.324,0.945
4103750213,All,30,15/02/2018 14:30,22.976,0,45.952,48.502,0.947
4103750213,All,31,15/02/2018 15:00,22.528,0,45.056,47.856,0.941
4103750213,All,32,15/02/2018 15:30,23.984,0,47.968,50.397,0.952
4103750213,All,33,15/02/2018 16:00,24.192,0,48.384,50.991,0.949
4103750213,All,34,15/02/2018 16:30,24.528,0,49.056,51.55,0.952
4103750213,All,35,15/02/2018 17:00,24.368,0,48.736,51.386,0.948
4103750213,All,36,15/02/2018 17:30,23.856,0,47.712,50.104,0.952
4103750213,All,37,15/02/2018 18:00,25.392,0,50.784,53.121,0.956
4103750213,All,38,15/02/2018 18:30,23.68,0,47.36,50.188,0.944
4103750213,All,39,15/02/2018 19:00,24.064,0,48.128,50.976,0.944
4103750213,All,40,15/02/2018 19:30,24.192,0,48.384,51.324,0.943
4103750213,All,41,15/02/2018 20:00,22.608,0,45.216,47.743,0.947
4103750213,All,42,15/02/2018 20:30,19.952,0,39.904,41.877,0.953
4103750213,All,43,15/02/2018 21:00,20.592,0,41.184,42.808,0.962
4103750213,All,44,15/02/2018 21:30,19.632,0,39.264,40.883,0.96
4103750213,All,45,15/02/2018 22:00,18.96,0,37.92,39.459,0.961
4103750213,All,46,15/02/2018 22:30,17.488,0,34.976,36.05,0.97
4103750213,All,47,15/02/2018 23:00,17.712,0,35.424,36.455,0.972
4103750213,All,48,15/02/2018 23:30,15.888,0,31.776,32.752,0.97
4103750213,All,1,16/02/2018 00:00,15.296,0,30.592,31.589,0.968
4103750213,All,2,16/02/2018 00:30,15.856,0,31.712,32.753,0.968
4103750213,All,3,16/02/2018 01:00,15.68,0,31.36,32.242,0.973
4103750213,All,4,16/02/2018 01:30,14.992,0,29.984,30.897,0.97
4103750213,All,5,16/02/2018 02:00,14.992,0,29.984,30.897,0.97
4103750213,All,6,16/02/2018 02:30,15.168,0,30.336,31.349,0.968
4103750213,All,7,16/02/2018 03:00,15.648,0,31.296,32.375,0.967
4103750213,All,8,16/02/2018 03:30,15.408,0,30.816,31.903,0.966
4103750213,All,9,16/02/2018 04:00,16.384,0,32.768,34.005,0.964
4103750213,All,10,16/02/2018 04:30,16.656,0,33.312,34.529,0.965
4103750213,All,11,16/02/2018 05:00,18.048,0,36.096,37.294,0.968
4103750213,All,12,16/02/2018 05:30,19.04,0,38.08,39.684,0.96
4103750213,All,13,16/02/2018 06:00,21.92,0,43.84,45.949,0.954
4103750213,All,14,16/02/2018 06:30,23.168,0,46.336,48.336,0.959
4103750213,All,15,16/02/2018 07:00,24.192,0,48.384,50.649,0.955
4103750213,All,16,16/02/2018 07:30,24.016,0,48.032,50.237,0.956
4103750213,All,17,16/02/2018 08:00,23.44,0,46.88,49.423,0.949
4103750213,All,18,16/02/2018 08:30,22.576,0,45.152,47.714,0.946
4103750213,All,19,16/02/2018 09:00,23.424,0,46.848,49.495,0.947
4103750213,All,20,16/02/2018 09:30,22.912,0,45.824,48.579,0.943
4103750213,All,21,16/02/2018 10:00,22.864,0,45.728,48.415,0.945
4103750213,All,22,16/02/2018 10:30,22.752,0,45.504,48.016,0.948
4103750213,All,23,16/02/2018 11:00,23.312,0,46.624,49.089,0.95
4103750213,All,24,16/02/2018 11:30,23.296,0,46.592,49.507,0.941
4103750213,All,25,16/02/2018 12:00,22.656,0,45.312,48.238,0.939
4103750213,All,26,16/02/2018 12:30,23.232,0,46.464,49.375,0.941
4103750213,All,27,16/02/2018 13:00,22.464,0,44.928,47.757,0.941
4103750213,All,28,16/02/2018 13:30,23.408,0,46.816,49.392,0.948
4103750213,All,29,16/02/2018 14:00,22.96,0,45.92,48.503,0.947
4103750213,All,30,16/02/2018 14:30,24.256,0,48.512,51.052,0.95
4103750213,All,31,16/02/2018 15:00,23.776,0,47.552,50.121,0.949
4103750213,All,32,16/02/2018 15:30,23.856,0,47.712,50.143,0.952
4103750213,All,33,16/02/2018 16:00,23.92,0,47.84,50.158,0.954
4103750213,All,34,16/02/2018 16:30,24.384,0,48.768,51.237,0.952
4103750213,All,35,16/02/2018 17:00,23.808,0,47.616,49.983,0.953
4103750213,All,36,16/02/2018 17:30,23.392,0,46.784,49.413,0.947
4103750213,All,37,16/02/2018 18:00,23.872,0,47.744,50.164,0.952
4103750213,All,38,16/02/2018 18:30,24.928,0,49.856,52.38,0.952
4103750213,All,39,16/02/2018 19:00,23.504,0,47.008,49.75,0.945
4103750213,All,40,16/02/2018 19:30,23.824,0,47.648,50.273,0.948
4103750213,All,41,16/02/2018 20:00,23.424,0,46.848,49.495,0.947
4103750213,All,42,16/02/2018 20:30,22.368,0,44.736,46.871,0.954
4103750213,All,43,16/02/2018 21:00,21.248,0,42.496,44.391,0.957
4103750213,All,44,16/02/2018 21:30,18.896,0,37.792,39.222,0.964
4103750213,All,45,16/02/2018 22:00,17.808,0,35.616,36.904,0.965
4103750213,All,46,16/02/2018 22:30,18.08,0,36.16,37.421,0.966
4103750213,All,47,16/02/2018 23:00,17.168,0,34.336,35.43,0.969
4103750213,All,48,16/02/2018 23:30,16.992,0,33.984,35.228,0.965
4103750213,All,1,17/02/2018 00:00,16.704,0,33.408,34.531,0.967
4103750213,All,2,17/02/2018 00:30,16.496,0,32.992,34.072,0.968
4103750213,All,3,17/02/2018 01:00,15.872,0,31.744,32.808,0.968
4103750213,All,4,17/02/2018 01:30,15.552,0,31.104,32.173,0.967
4103750213,All,5,17/02/2018 02:00,15.504,0,31.008,32.072,0.967
4103750213,All,6,17/02/2018 02:30,15.504,0,31.008,32.064,0.967
4103750213,All,7,17/02/2018 03:00,15.408,0,30.816,31.862,0.967
4103750213,All,8,17/02/2018 03:30,15.872,0,31.744,32.776,0.969
4103750213,All,9,17/02/2018 04:00,16.8,0,33.6,34.766,0.966
4103750213,All,10,17/02/2018 04:30,15.696,0,31.392,32.333,0.971
4103750213,All,11,17/02/2018 05:00,18.592,0,37.184,38.602,0.963
4103750213,All,12,17/02/2018 05:30,17.968,0,35.936,37.314,0.963
4103750213,All,13,17/02/2018 06:00,20.144,0,40.288,42.074,0.958
4103750213,All,14,17/02/2018 06:30,21.312,0,42.624,44.8,0.951
4103750213,All,15,17/02/2018 07:00,22.528,0,45.056,47.654,0.945
4103750213,All,16,17/02/2018 07:30,22.928,0,45.856,48.23,0.951
4103750213,All,17,17/02/2018 08:00,23.344,0,46.688,49.13,0.95
4103750213,All,18,17/02/2018 08:30,23.168,0,46.336,48.686,0.952
4103750213,All,19,17/02/2018 09:00,23.792,0,47.584,50.031,0.951
4103750213,All,20,17/02/2018 09:30,23.12,0,46.24,48.724,0.949
4103750213,All,21,17/02/2018 10:00,23.488,0,46.976,49.473,0.95
4103750213,All,22,17/02/2018 10:30,24.384,0,48.768,50.96,0.957
4103750213,All,23,17/02/2018 11:00,22.624,0,45.248,47.723,0.948
4103750213,All,24,17/02/2018 11:30,23.808,0,47.616,49.954,0.953
4103750213,All,25,17/02/2018 12:00,23.552,0,47.104,49.565,0.95
4103750213,All,26,17/02/2018 12:30,23.664,0,47.328,49.808,0.95
4103750213,All,27,17/02/2018 13:00,23.328,0,46.656,49.18,0.949
4103750213,All,28,17/02/2018 13:30,23.488,0,46.976,49.413,0.951
4103750213,All,29,17/02/2018 14:00,23.296,0,46.592,48.979,0.951
4103750213,All,30,17/02/2018 14:30,23.568,0,47.136,49.566,0.951
4103750213,All,31,17/02/2018 15:00,23.76,0,47.52,50.111,0.948
4103750213,All,32,17/02/2018 15:30,23.728,0,47.456,49.929,0.95
4103750213,All,33,17/02/2018 16:00,23.616,0,47.232,49.838,0.948
4103750213,All,34,17/02/2018 16:30,23.616,0,47.232,49.777,0.949
4103750213,All,35,17/02/2018 17:00,23.808,0,47.616,50.273,0.947
4103750213,All,36,17/02/2018 17:30,24.096,0,48.192,50.708,0.95
4103750213,All,37,17/02/2018 18:00,24.72,0,49.44,51.696,0.956
4103750213,All,38,17/02/2018 18:30,23.248,0,46.496,49.298,0.943
4103750213,All,39,17/02/2018 19:00,23.84,0,47.68,50.385,0.946
4103750213,All,40,17/02/2018 19:30,23.536,0,47.072,49.895,0.943
4103750213,All,41,17/02/2018 20:00,23.36,0,46.72,49.488,0.944
4103750213,All,42,17/02/2018 20:30,20.784,0,41.568,43.857,0.948
4103750213,All,43,17/02/2018 21:00,19.424,0,38.848,40.241,0.965
4103750213,All,44,17/02/2018 21:30,19.696,0,39.392,41.024,0.96
4103750213,All,45,17/02/2018 22:00,18.048,0,36.096,37.27,0.969
4103750213,All,46,17/02/2018 22:30,16.848,0,33.696,34.693,0.971
4103750213,All,47,17/02/2018 23:00,17.392,0,34.784,35.952,0.968
4103750213,All,48,17/02/2018 23:30,17.296,0,34.592,35.758,0.967
4103750213,All,1,18/02/2018 00:00,16.16,0,32.32,33.35,0.969
4103750213,All,2,18/02/2018 00:30,16.896,0,33.792,34.895,0.968
4103750213,All,3,18/02/2018 01:00,15.52,0,31.04,32.087,0.967
4103750213,All,4,18/02/2018 01:30,15.968,0,31.936,32.923,0.97
4103750213,All,5,18/02/2018 02:00,15.44,0,30.88,31.907,0.968
4103750213,All,6,18/02/2018 02:30,15.264,0,30.528,31.495,0.969
4103750213,All,7,18/02/2018 03:00,15.808,0,31.616,32.566,0.971
4103750213,All,8,18/02/2018 03:30,15.296,0,30.592,31.581,0.969
4103750213,All,9,18/02/2018 04:00,16.544,0,33.088,34.263,0.966
4103750213,All,10,18/02/2018 04:30,15.536,0,31.072,32.03,0.97
4103750213,All,11,18/02/2018 05:00,17.088,0,34.176,35.364,0.966
4103750213,All,12,18/02/2018 05:30,16.384,0,32.768,33.946,0.965
4103750213,All,13,18/02/2018 06:00,17.232,0,34.464,36.17,0.953
4103750213,All,14,18/02/2018 06:30,21.344,0,42.688,44.773,0.953
4103750213,All,15,18/02/2018 07:00,21.632,0,43.264,45.71,0.946
4103750213,All,16,18/02/2018 07:30,21.936,0,43.872,46.358,0.946
4103750213,All,17,18/02/2018 08:00,22.928,0,45.856,48.24,0.951
4103750213,All,18,18/02/2018 08:30,23.296,0,46.592,48.872,0.953
4103750213,All,19,18/02/2018 09:00,24,0,48,50.34,0.954
4103750213,All,20,18/02/2018 09:30,23.456,0,46.912,49.313,0.951
4103750213,All,21,18/02/2018 10:00,23.328,0,46.656,49.241,0.948
4103750213,All,22,18/02/2018 10:30,23.904,0,47.808,50.225,0.952
4103750213,All,23,18/02/2018 11:00,22.96,0,45.92,48.173,0.953
4103750213,All,24,18/02/2018 11:30,23.632,0,47.264,49.561,0.954
4103750213,All,25,18/02/2018 12:00,23.088,0,46.176,48.544,0.951
4103750213,All,26,18/02/2018 12:30,23.856,0,47.712,50.143,0.952
4103750213,All,27,18/02/2018 13:00,23.52,0,47.04,49.605,0.948
4103750213,All,28,18/02/2018 13:30,23.2,0,46.4,48.856,0.95
4103750213,All,29,18/02/2018 14:00,23.376,0,46.752,49.063,0.953
4103750213,All,30,18/02/2018 14:30,23.6,0,47.2,49.529,0.953
4103750213,All,31,18/02/2018 15:00,24.176,0,48.352,50.88,0.95
4103750213,All,32,18/02/2018 15:30,24.176,0,48.352,50.743,0.953
4103750213,All,33,18/02/2018 16:00,23.984,0,47.968,50.466,0.951
4103750213,All,34,18/02/2018 16:30,23.616,0,47.232,49.492,0.954
4103750213,All,35,18/02/2018 17:00,23.504,0,47.008,49.454,0.951
4103750213,All,36,18/02/2018 17:30,23.248,0,46.496,48.868,0.951
4103750213,All,37,18/02/2018 18:00,22.96,0,45.92,48.411,0.949
4103750213,All,38,18/02/2018 18:30,23.856,0,47.712,50.509,0.945
4103750213,All,39,18/02/2018 19:00,23.904,0,47.808,50.621,0.944
4103750213,All,40,18/02/2018 19:30,24.592,0,49.184,52.047,0.945
4103750213,All,41,18/02/2018 20:00,23.328,0,46.656,49.344,0.946
4103750213,All,42,18/02/2018 20:30,20.448,0,40.896,42.969,0.952
4103750213,All,43,18/02/2018 21:00,20.32,0,40.64,42.224,0.962
4103750213,All,44,18/02/2018 21:30,18.848,0,37.696,39.235,0.961
4103750213,All,45,18/02/2018 22:00,15.696,0,31.392,32.387,0.969
4103750213,All,46,18/02/2018 22:30,15.68,0,31.36,32.333,0.97
4103750213,All,47,18/02/2018 23:00,15.536,0,31.072,32.038,0.97
4103750213,All,48,18/02/2018 23:30,15.328,0,30.656,31.603,0.97
4103750213,All,1,19/02/2018 00:00,15.984,0,31.968,32.915,0.971
4103750213,All,2,19/02/2018 00:30,15.44,0,30.88,31.852,0.969
4103750213,All,3,19/02/2018 01:00,15.248,0,30.496,31.44,0.97
4103750213,All,4,19/02/2018 01:30,15.728,0,31.456,32.538,0.967
4103750213,All,5,19/02/2018 02:00,16.256,0,32.512,33.592,0.968
4103750213,All,6,19/02/2018 02:30,15.376,0,30.752,31.744,0.969
4103750213,All,7,19/02/2018 03:00,15.264,0,30.528,31.495,0.969
4103750213,All,8,19/02/2018 03:30,15.296,0,30.592,31.549,0.97
4103750213,All,9,19/02/2018 04:00,16.432,0,32.864,33.87,0.97
4103750213,All,10,19/02/2018 04:30,16.848,0,33.696,34.81,0.968
4103750213,All,11,19/02/2018 05:00,19.184,0,38.368,39.719,0.966
4103750213,All,12,19/02/2018 05:30,20.304,0,40.608,42.417,0.957
4103750213,All,13,19/02/2018 06:00,22.528,0,45.056,47.311,0.952
4103750213,All,14,19/02/2018 06:30,23.088,0,46.176,48.146,0.959
4103750213,All,15,19/02/2018 07:00,24.208,0,48.416,50.823,0.953
4103750213,All,16,19/02/2018 07:30,24.448,0,48.896,51.447,0.95
4103750213,All,17,19/02/2018 08:00,22.48,0,44.96,47.647,0.944
4103750213,All,18,19/02/2018 08:30,23.056,0,46.112,48.819,0.945
4103750213,All,19,19/02/2018 09:00,21.824,0,43.648,46.314,0.942
4103750213,All,20,19/02/2018 09:30,22.928,0,45.856,48.463,0.946
4103750213,All,21,19/02/2018 10:00,22.704,0,45.408,48.029,0.945
4103750213,All,22,19/02/2018 10:30,22.608,0,45.216,47.785,0.946
4103750213,All,23,19/02/2018 11:00,22.96,0,45.92,48.523,0.946
4103750213,All,24,19/02/2018 11:30,22.992,0,45.984,48.543,0.947
4103750213,All,25,19/02/2018 12:00,22.368,0,44.736,47.268,0.946
4103750213,All,26,19/02/2018 12:30,21.856,0,43.712,46.29,0.944
4103750213,All,27,19/02/2018 13:00,23.328,0,46.656,49.17,0.949
4103750213,All,28,19/02/2018 13:30,23.536,0,47.072,49.495,0.951
4103750213,All,29,19/02/2018 14:00,24.48,0,48.96,51.459,0.951
4103750213,All,30,19/02/2018 14:30,23.248,0,46.496,49.141,0.946
4103750213,All,31,19/02/2018 15:00,23.04,0,46.08,48.737,0.945
4103750213,All,32,19/02/2018 15:30,23.984,0,47.968,50.506,0.95
4103750213,All,33,19/02/2018 16:00,24.32,0,48.64,51.408,0.946
4103750213,All,34,19/02/2018 16:30,24.272,0,48.544,51.103,0.95
4103750213,All,35,19/02/2018 17:00,23.872,0,47.744,50.333,0.949
4103750213,All,36,19/02/2018 17:30,24.4,0,48.8,51.247,0.952
4103750213,All,37,19/02/2018 18:00,24.752,0,49.504,52.055,0.951
4103750213,All,38,19/02/2018 18:30,24.32,0,48.64,51.315,0.948
4103750213,All,39,19/02/2018 19:00,23.76,0,47.52,50.297,0.945
4103750213,All,40,19/02/2018 19:30,23.808,0,47.616,50.429,0.944
4103750213,All,41,19/02/2018 20:00,22.352,0,44.704,47.385,0.943
4103750213,All,42,19/02/2018 20:30,20.176,0,40.352,42.654,0.946
4103750213,All,43,19/02/2018 21:00,19.488,0,38.976,40.772,0.956
4103750213,All,44,19/02/2018 21:30,19.2,0,38.4,40.027,0.959
4103750213,All,45,19/02/2018 22:00,16.784,0,33.568,34.768,0.965
4103750213,All,46,19/02/2018 22:30,17.792,0,35.584,36.766,0.968
4103750213,All,47,19/02/2018 23:00,17.344,0,34.688,35.62,0.974
4103750213,All,48,19/02/2018 23:30,16.4,0,32.8,33.935,0.967
4103750213,All,1,20/02/2018 00:00,16,0,32,33.121,0.966
4103750213,All,2,20/02/2018 00:30,16.688,0,33.376,34.484,0.968
4103750213,All,3,20/02/2018 01:00,15.648,0,31.296,32.225,0.971
4103750213,All,4,20/02/2018 01:30,15.936,0,31.872,32.956,0.967
4103750213,All,5,20/02/2018 02:00,16.288,0,32.576,33.678,0.967
4103750213,All,6,20/02/2018 02:30,16.144,0,32.288,33.383,0.967
4103750213,All,7,20/02/2018 03:00,15.904,0,31.808,32.969,0.965
4103750213,All,8,20/02/2018 03:30,15.856,0,31.712,32.868,0.965
4103750213,All,9,20/02/2018 04:00,16.24,0,32.48,33.561,0.968
4103750213,All,10,20/02/2018 04:30,17.44,0,34.88,35.942,0.97
4103750213,All,11,20/02/2018 05:00,18.688,0,37.376,38.813,0.963
4103750213,All,12,20/02/2018 05:30,20.704,0,41.408,43.285,0.957
4103750213,All,13,20/02/2018 06:00,24.256,0,48.512,50.715,0.957
4103750213,All,14,20/02/2018 06:30,23.856,0,47.712,50.065,0.953
4103750213,All,15,20/02/2018 07:00,24.992,0,49.984,52.661,0.949
4103750213,All,16,20/02/2018 07:30,23.76,0,47.52,50.182,0.947
4103750213,All,17,20/02/2018 08:00,24,0,48,50.526,0.95
4103750213,All,18,20/02/2018 08:30,22.352,0,44.704,47.238,0.946
4103750213,All,19,20/02/2018 09:00,22.496,0,44.992,47.562,0.946
4103750213,All,20,20/02/2018 09:30,22.304,0,44.608,47.158,0.946
4103750213,All,21,20/02/2018 10:00,22.144,0,44.288,46.813,0.946
4103750213,All,22,20/02/2018 10:30,22.96,0,45.92,48.411,0.949
4103750213,All,23,20/02/2018 11:00,22.352,0,44.704,47.207,0.947
4103750213,All,24,20/02/2018 11:30,21.824,0,43.648,46.251,0.944
4103750213,All,25,20/02/2018 12:00,22.48,0,44.96,47.47,0.947
4103750213,All,26,20/02/2018 12:30,22.368,0,44.736,47.32,0.945
4103750213,All,27,20/02/2018 13:00,23.136,0,46.272,48.95,0.945
4103750213,All,28,20/02/2018 13:30,22.416,0,44.832,47.559,0.943
4103750213,All,29,20/02/2018 14:00,22.224,0,44.448,47.017,0.945
4103750213,All,30,20/02/2018 14:30,22.544,0,45.088,47.716,0.945
4103750213,All,31,20/02/2018 15:00,23.456,0,46.912,49.576,0.946
4103750213,All,32,20/02/2018 15:30,23.568,0,47.136,49.85,0.946
4103750213,All,33,20/02/2018 16:00,23.648,0,47.296,49.898,0.948
4103750213,All,34,20/02/2018 16:30,24.48,0,48.96,51.618,0.948
4103750213,All,35,20/02/2018 17:00,25.12,0,50.24,52.884,0.95
4103750213,All,36,20/02/2018 17:30,24.816,0,49.632,52.157,0.952
4103750213,All,37,20/02/2018 18:00,24.544,0,49.088,51.464,0.954
4103750213,All,38,20/02/2018 18:30,23.376,0,46.752,49.231,0.95
4103750213,All,39,20/02/2018 19:00,23.008,0,46.016,48.542,0.948
4103750213,All,40,20/02/2018 19:30,22.912,0,45.824,48.422,0.946
4103750213,All,41,20/02/2018 20:00,23.152,0,46.304,48.959,0.946
4103750213,All,42,20/02/2018 20:30,21.68,0,43.36,45.628,0.95
4103750213,All,43,20/02/2018 21:00,18.512,0,37.024,38.347,0.966
4103750213,All,44,20/02/2018 21:30,19.152,0,38.304,39.759,0.963
4103750213,All,45,20/02/2018 22:00,16.64,0,33.28,34.32,0.97
4103750213,All,46,20/02/2018 22:30,16.88,0,33.76,35.107,0.962
4103750213,All,47,20/02/2018 23:00,16.8,0,33.6,34.824,0.965
4103750213,All,48,20/02/2018 23:30,16.224,0,32.448,33.427,0.971
4103750213,All,1,21/02/2018 00:00,15.504,0,31.008,32.215,0.963
4103750213,All,2,21/02/2018 00:30,15.456,0,30.912,32.184,0.96
4103750213,All,3,21/02/2018 01:00,15.088,0,30.176,31.235,0.966
4103750213,All,4,21/02/2018 01:30,15.168,0,30.336,31.39,0.966
4103750213,All,5,21/02/2018 02:00,15.136,0,30.272,31.336,0.966
4103750213,All,6,21/02/2018 02:30,15.552,0,31.104,32.132,0.968
4103750213,All,7,21/02/2018 03:00,15.12,0,30.24,31.28,0.967
4103750213,All,8,21/02/2018 03:30,15.312,0,30.624,31.644,0.968
4103750213,All,9,21/02/2018 04:00,16.976,0,33.952,35.164,0.966
4103750213,All,10,21/02/2018 04:30,18.192,0,36.384,37.403,0.973
4103750213,All,11,21/02/2018 05:00,18.176,0,36.352,37.623,0.966
4103750213,All,12,21/02/2018 05:30,17.872,0,35.744,37.121,0.963
4103750213,All,13,21/02/2018 06:00,22.928,0,45.856,48.016,0.955
4103750213,All,14,21/02/2018 06:30,23.04,0,46.08,48.512,0.95
4103750213,All,15,21/02/2018 07:00,24.208,0,48.416,51.154,0.946
4103750213,All,16,21/02/2018 07:30,24.624,0,49.248,52.066,0.946
4103750213,All,17,21/02/2018 08:00,23.44,0,46.88,49.515,0.947
4103750213,All,18,21/02/2018 08:30,22.784,0,45.568,48.118,0.947
4103750213,All,19,21/02/2018 09:00,22.208,0,44.416,47.049,0.944
4103750213,All,20,21/02/2018 09:30,22.56,0,45.12,47.653,0.947
4103750213,All,21,21/02/2018 10:00,21.296,0,42.592,45.116,0.944
4103750213,All,22,21/02/2018 10:30,23.392,0,46.784,49.142,0.952
4103750213,All,23,21/02/2018 11:00,23.296,0,46.592,49.129,0.948
4103750213,All,24,21/02/2018 11:30,22.496,0,44.992,47.521,0.947
4103750213,All,25,21/02/2018 12:00,22.352,0,44.704,47.146,0.948
4103750213,All,26,21/02/2018 12:30,22.464,0,44.928,47.713,0.942
4103750213,All,27,21/02/2018 13:00,21.984,0,43.968,46.756,0.94
4103750213,All,28,21/02/2018 13:30,22.8,0,45.6,48.336,0.943
4103750213,All,29,21/02/2018 14:00,22.784,0,45.568,48.446,0.941
4103750213,All,30,21/02/2018 14:30,22.24,0,44.48,47.379,0.939
4103750213,All,31,21/02/2018 15:00,22.88,0,45.76,48.498,0.944
4103750213,All,32,21/02/2018 15:30,23.696,0,47.392,50.051,0.947
4103750213,All,33,21/02/2018 16:00,23.424,0,46.848,49.9,0.939
4103750213,All,34,21/02/2018 16:30,24.032,0,48.064,50.739,0.947
4103750213,All,35,21/02/2018 17:00,24.848,0,49.696,52.287,0.95
4103750213,All,36,21/02/2018 17:30,25.344,0,50.688,53.369,0.95
4103750213,All,37,21/02/2018 18:00,24.608,0,49.216,52.004,0.946
4103750213,All,38,21/02/2018 18:30,24.08,0,48.16,51.006,0.944
4103750213,All,39,21/02/2018 19:00,24.352,0,48.704,51.907,0.938
4103750213,All,40,21/02/2018 19:30,24.608,0,49.216,52.14,0.944
4103750213,All,41,21/02/2018 20:00,22.56,0,45.12,47.905,0.942
4103750213,All,42,21/02/2018 20:30,20.24,0,40.48,42.475,0.953
4103750213,All,43,21/02/2018 21:00,20.272,0,40.544,42.594,0.952
4103750213,All,44,21/02/2018 21:30,19.12,0,38.24,40.185,0.952
4103750213,All,45,21/02/2018 22:00,17.744,0,35.488,36.797,0.964
4103750213,All,46,21/02/2018 22:30,15.968,0,31.936,33.221,0.961
4103750213,All,47,21/02/2018 23:00,15.504,0,31.008,32.224,0.962
4103750213,All,48,21/02/2018 23:30,16.576,0,33.152,34.426,0.963
4103750213,All,1,22/02/2018 00:00,15.424,0,30.848,32.096,0.961
4103750213,All,2,22/02/2018 00:30,15.456,0,30.912,32.149,0.962
4103750213,All,3,22/02/2018 01:00,16.336,0,32.672,33.921,0.963
4103750213,All,4,22/02/2018 01:30,16.256,0,32.512,34.02,0.956
4103750213,All,5,22/02/2018 02:00,15.296,0,30.592,31.877,0.96
4103750213,All,6,22/02/2018 02:30,15.264,0,30.528,31.745,0.962
4103750213,All,7,22/02/2018 03:00,15.728,0,31.456,32.613,0.965
4103750213,All,8,22/02/2018 03:30,15.776,0,31.552,32.722,0.964
4103750213,All,9,22/02/2018 04:00,15.824,0,31.648,32.84,0.964
4103750213,All,10,22/02/2018 04:30,16.848,0,33.696,34.892,0.966
4103750213,All,11,22/02/2018 05:00,18.72,0,37.44,38.883,0.963
4103750213,All,12,22/02/2018 05:30,19.728,0,39.456,40.912,0.964
4103750213,All,13,22/02/2018 06:00,21.664,0,43.328,45.063,0.961
4103750213,All,14,22/02/2018 06:30,22.608,0,45.216,47.396,0.954
4103750213,All,15,22/02/2018 07:00,23.312,0,46.624,49.18,0.948
4103750213,All,16,22/02/2018 07:30,24.224,0,48.448,50.962,0.951
4103750213,All,17,22/02/2018 08:00,22.32,0,44.64,47.157,0.947
4103750213,All,18,22/02/2018 08:30,23.136,0,46.272,48.645,0.951
4103750213,All,19,22/02/2018 09:00,21.44,0,42.88,45.244,0.948
4103750213,All,20,22/02/2018 09:30,21.648,0,43.296,45.658,0.948
4103750213,All,21,22/02/2018 10:00,22.448,0,44.896,47.43,0.947
4103750213,All,22,22/02/2018 10:30,22.208,0,44.416,46.955,0.946
4103750213,All,23,22/02/2018 11:00,21.824,0,43.648,46.104,0.947
4103750213,All,24,22/02/2018 11:30,21.792,0,43.584,46.265,0.942
4103750213,All,25,22/02/2018 12:00,22.368,0,44.736,47.258,0.947
4103750213,All,26,22/02/2018 12:30,22.112,0,44.224,47.062,0.94
4103750213,All,27,22/02/2018 13:00,22.96,0,45.92,48.712,0.943
4103750213,All,28,22/02/2018 13:30,22.336,0,44.672,47.527,0.94
4103750213,All,29,22/02/2018 14:00,23.328,0,46.656,49.272,0.947
4103750213,All,30,22/02/2018 14:30,23.68,0,47.36,50.01,0.947
4103750213,All,31,22/02/2018 15:00,22.704,0,45.408,48.008,0.946
4103750213,All,32,22/02/2018 15:30,22.208,0,44.416,46.904,0.947
4103750213,All,33,22/02/2018 16:00,23.664,0,47.328,49.798,0.95
4103750213,All,34,22/02/2018 16:30,24.08,0,48.16,50.758,0.949
4103750213,All,35,22/02/2018 17:00,23.392,0,46.784,49.093,0.953
4103750213,All,36,22/02/2018 17:30,23.376,0,46.752,49.221,0.95
4103750213,All,37,22/02/2018 18:00,23.84,0,47.68,50.313,0.948
4103750213,All,38,22/02/2018 18:30,23.824,0,47.648,50.252,0.948
4103750213,All,39,22/02/2018 19:00,24.256,0,48.512,51.184,0.948
4103750213,All,40,22/02/2018 19:30,23.648,0,47.296,50.18,0.943
4103750213,All,41,22/02/2018 20:00,23.168,0,46.336,49.063,0.944
4103750213,All,42,22/02/2018 20:30,20.944,0,41.888,44.05,0.951
4103750213,All,43,22/02/2018 21:00,19.904,0,39.808,41.08,0.969
4103750213,All,44,22/02/2018 21:30,18.304,0,36.608,38.145,0.96
4103750213,All,45,22/02/2018 22:00,17.632,0,35.264,36.624,0.963
4103750213,All,46,22/02/2018 22:30,16.864,0,33.728,34.981,0.964
4103750213,All,47,22/02/2018 23:00,17.696,0,35.392,36.556,0.968
4103750213,All,48,22/02/2018 23:30,16.512,0,33.024,34.338,0.962
4103750213,All,1,23/02/2018 00:00,15.392,0,30.784,31.823,0.967
