Read datetime,Export kWh,Import kWh,Net kWh,Export kVARh,Import kVARh,kW Demand,kVA Demand,Power Factor%,,
21/05/2020 13:30,240.2,0,240.2,23.2,0,480.4,482.636,99.5,,
21/05/2020 14:00,237.5,0,237.5,20.9,0,475,476.836,99.6,,
21/05/2020 14:30,245.2,0,245.2,22.7,0,490.4,492.497,99.6,,
21/05/2020 15:00,223.2,0,223.2,11.1,0,446.4,446.952,99.9,,
21/05/2020 15:30,228.9,0,228.9,0,0,457.8,457.8,100,,
21/05/2020 16:00,212.3,0,212.3,0,0,424.6,424.6,100,,
21/05/2020 16:30,243.6,0,243.6,15.2,0,487.2,488.148,99.8,,
21/05/2020 17:00,247.1,0,247.1,12.9,0,494.2,494.873,99.9,,
21/05/2020 17:30,225.7,0,225.7,8.3,0,451.4,451.705,99.9,,
21/05/2020 18:00,231.4,0,231.4,19.1,0,462.8,464.374,99.7,,
21/05/2020 18:30,225.1,0,225.1,11.8,0,450.2,450.818,99.9,,
21/05/2020 19:00,224.4,0,224.4,18.4,0,448.8,450.306,99.7,,
21/05/2020 19:30,213.5,0,213.5,11.3,0,427,427.598,99.9,,
21/05/2020 20:00,208.7,0,208.7,10.9,0,417.4,417.969,99.9,,
21/05/2020 20:30,204.8,0,204.8,3.1,0,409.6,409.647,100,,
21/05/2020 21:00,203.8,0,203.8,4.9,0,407.6,407.718,100,,
21/05/2020 21:30,202.2,0,202.2,3.5,0,404.4,404.461,100,,
21/05/2020 22:00,202.7,0,202.7,3.3,0,405.4,405.454,100,,
21/05/2020 22:30,220.8,0,220.8,14.6,0,441.6,442.564,99.8,,
21/05/2020 23:00,212.5,0,212.5,9.7,0,425,425.443,99.9,,
21/05/2020 23:30,217.3,0,217.3,13.6,0,434.6,435.45,99.8,,
22/05/2020 0:00,211.6,0,211.6,3.2,0,423.2,423.248,100,,
22/05/2020 0:30,202.9,0,202.9,3.1,0,405.8,405.847,100,,
22/05/2020 1:00,168.6,0,168.6,0,0,337.2,337.2,100,,
22/05/2020 1:30,167.1,0,167.1,0,0,334.2,334.2,100,,
22/05/2020 2:00,168.4,0,168.4,0,0,336.8,336.8,100,,
22/05/2020 2:30,168.1,0,168.1,0,0,336.2,336.2,100,,
22/05/2020 3:00,165.9,0,165.9,0,0,331.8,331.8,100,,
22/05/2020 3:30,170.7,0,170.7,0,0,341.4,341.4,100,,
22/05/2020 4:00,173.1,0,173.1,0,0,346.2,346.2,100,,
22/05/2020 4:30,173.2,0,173.2,0,0,346.4,346.4,100,,
22/05/2020 5:00,173.4,0,173.4,0,0,346.8,346.8,100,,
22/05/2020 5:30,219.9,0,219.9,1.9,0,439.8,439.816,100,,
22/05/2020 6:00,252.6,0,252.6,17.1,0,505.2,506.356,99.8,,
22/05/2020 6:30,232,0,232,13,0,464,464.728,99.8,,
22/05/2020 7:00,232.7,0,232.7,4.2,0,465.4,465.476,100,,
22/05/2020 7:30,222.5,0,222.5,0,0,445,445,100,,
22/05/2020 8:00,226.2,0,226.2,0,0,452.4,452.4,100,,
22/05/2020 8:30,233.9,0,233.9,0,0,467.8,467.8,100,,
22/05/2020 9:00,243,0,243,0,0,486,486,100,,
22/05/2020 9:30,232.4,0,232.4,0,0,464.8,464.8,100,,
22/05/2020 10:00,255.1,0,255.1,15.2,0,510.2,511.105,99.8,,
22/05/2020 10:30,261,0,261,16.4,0,522,523.029,99.8,,
22/05/2020 11:00,254,0,254,16.8,0,508,509.11,99.8,,
22/05/2020 11:30,252.9,0,252.9,16.4,0,505.8,506.862,99.8,,
22/05/2020 12:00,249.8,0,249.8,16,0,499.6,500.624,99.8,,
22/05/2020 12:30,261.3,0,261.3,21.5,0,522.6,524.366,99.7,,
22/05/2020 13:00,259.7,0,259.7,23.1,0,519.4,521.451,99.6,,
22/05/2020 13:30,249.8,0,249.8,23.9,0,499.6,501.881,99.5,,
22/05/2020 14:00,253.4,0,253.4,16.1,0,506.8,507.822,99.8,,
22/05/2020 14:30,220.7,0,220.7,7,0,441.4,441.622,99.9,,
22/05/2020 15:00,190.7,0,190.7,0,0,381.4,381.4,100,,
22/05/2020 15:30,205.3,0,205.3,0,0,410.6,410.6,100,,
22/05/2020 16:00,201.5,0,201.5,0,0,403,403,100,,
22/05/2020 16:30,196.1,0,196.1,0,0,392.2,392.2,100,,
22/05/2020 17:00,212.5,0,212.5,0,0,425,425,100,,
22/05/2020 17:30,218.7,0,218.7,0,0,437.4,437.4,100,,
22/05/2020 18:00,215.5,0,215.5,0,0,431,431,100,,
22/05/2020 18:30,219.9,0,219.9,0,0,439.8,439.8,100,,
22/05/2020 19:00,207.1,0,207.1,0,0,414.2,414.2,100,,
22/05/2020 19:30,211.6,0,211.6,0,0,423.2,423.2,100,,
22/05/2020 20:00,209.9,0,209.9,0,0,419.8,419.8,100,,
22/05/2020 20:30,199.3,0,199.3,0,0,398.6,398.6,100,,
22/05/2020 21:00,191.3,0,191.3,0,0,382.6,382.6,100,,
22/05/2020 21:30,184,0,184,0,0,368,368,100,,
22/05/2020 22:00,195.4,0,195.4,0,0,390.8,390.8,100,,
22/05/2020 22:30,185,0,185,0,0,370,370,100,,
22/05/2020 23:00,187.8,0,187.8,0,0,375.6,375.6,100,,
22/05/2020 23:30,188.8,0,188.8,0,0,377.6,377.6,100,,
23/05/2020 0:00,194.2,0,194.2,0,0,388.4,388.4,100,,
23/05/2020 0:30,194.3,0,194.3,0,0,388.6,388.6,100,,
23/05/2020 1:00,191.9,0,191.9,0,0,383.8,383.8,100,,
23/05/2020 1:30,192.5,0,192.5,0,0,385,385,100,,
23/05/2020 2:00,191.6,0,191.6,0,0,383.2,383.2,100,,
23/05/2020 2:30,193,0,193,0,0,386,386,100,,
23/05/2020 3:00,189.9,0,189.9,0,0,379.8,379.8,100,,
23/05/2020 3:30,192.4,0,192.4,0,0,384.8,384.8,100,,
23/05/2020 4:00,193.1,0,193.1,0,0,386.2,386.2,100,,
23/05/2020 4:30,188,0,188,0,0,376,376,100,,
23/05/2020 5:00,184.4,0,184.4,0,0,368.8,368.8,100,,
23/05/2020 5:30,195.8,0,195.8,0,0,391.6,391.6,100,,
23/05/2020 6:00,193.9,0,193.9,0,0,387.8,387.8,100,,
23/05/2020 6:30,180.8,0,180.8,0,0,361.6,361.6,100,,
23/05/2020 7:00,191.1,0,191.1,0,0,382.2,382.2,100,,
23/05/2020 7:30,195.3,0,195.3,0,0,390.6,390.6,100,,
23/05/2020 8:00,199.4,0,199.4,0,0,398.8,398.8,100,,
23/05/2020 8:30,200.3,0,200.3,0,0,400.6,400.6,100,,
23/05/2020 9:00,198.2,0,198.2,0,0,396.4,396.4,100,,
23/05/2020 9:30,190.1,0,190.1,0,0,380.2,380.2,100,,
23/05/2020 10:00,194.8,0,194.8,0,0,389.6,389.6,100,,
23/05/2020 10:30,177.3,0,177.3,0,0,354.6,354.6,100,,
23/05/2020 11:00,167.5,0,167.5,0,0,335,335,100,,
23/05/2020 11:30,183.4,0,183.4,0,0,366.8,366.8,100,,
23/05/2020 12:00,194.2,0,194.2,0,0,388.4,388.4,100,,
23/05/2020 12:30,176.2,0,176.2,0,0,352.4,352.4,100,,
23/05/2020 13:00,173.6,0,173.6,0,0,347.2,347.2,100,,
23/05/2020 13:30,172.1,0,172.1,0,0,344.2,344.2,100,,
23/05/2020 14:00,158.6,0,158.6,0,0,317.2,317.2,100,,
23/05/2020 14:30,160,0,160,0,0,320,320,100,,
23/05/2020 15:00,159.3,0,159.3,0,0,318.6,318.6,100,,
23/05/2020 15:30,154,0,154,0,0,308,308,100,,
23/05/2020 16:00,163.1,0,163.1,0,0,326.2,326.2,100,,
23/05/2020 16:30,156,0,156,0,0,312,312,100,,
23/05/2020 17:00,171.5,0,171.5,0,0,343,343,100,,
23/05/2020 17:30,171.6,0,171.6,0,0,343.2,343.2,100,,
23/05/2020 18:00,174.9,0,174.9,0,0,349.8,349.8,100,,
23/05/2020 18:30,174.5,0,174.5,0,0,349,349,100,,
23/05/2020 19:00,152.6,0,152.6,0,0,305.2,305.2,100,,
23/05/2020 19:30,153.7,0,153.7,0,0,307.4,307.4,100,,
23/05/2020 20:00,148.4,0,148.4,0,0,296.8,296.8,100,,
23/05/2020 20:30,147.4,0,147.4,0,0,294.8,294.8,100,,
23/05/2020 21:00,149.1,0,149.1,0,0,298.2,298.2,100,,
23/05/2020 21:30,145.3,0,145.3,0,0,290.6,290.6,100,,
23/05/2020 22:00,148.8,0,148.8,0,0,297.6,297.6,100,,
23/05/2020 22:30,144.3,0,144.3,0,0,288.6,288.6,100,,
23/05/2020 23:00,150.9,0,150.9,0,0,301.8,301.8,100,,
23/05/2020 23:30,148.5,0,148.5,0,0,297,297,100,,
24/05/2020 0:00,146.6,0,146.6,0,0,293.2,293.2,100,,
24/05/2020 0:30,148.6,0,148.6,0,0,297.2,297.2,100,,
24/05/2020 1:00,146.4,0,146.4,0,0,292.8,292.8,100,,
24/05/2020 1:30,145.5,0,145.5,0,0,291,291,100,,
24/05/2020 2:00,147.6,0,147.6,0,0,295.2,295.2,100,,
24/05/2020 2:30,149,0,149,0,0,298,298,100,,
24/05/2020 3:00,145.2,0,145.2,0,0,290.4,290.4,100,,
24/05/2020 3:30,143.9,0,143.9,0,0,287.8,287.8,100,,
24/05/2020 4:00,144.4,0,144.4,0,0,288.8,288.8,100,,
24/05/2020 4:30,141.5,0,141.5,0,0,283,283,100,,
24/05/2020 5:00,145.1,0,145.1,0,0,290.2,290.2,100,,
24/05/2020 5:30,145,0,145,0,0,290,290,100,,
24/05/2020 6:00,158.8,0,158.8,0,0,317.6,317.6,100,,
24/05/2020 6:30,152.2,0,152.2,0,0,304.4,304.4,100,,
24/05/2020 7:00,152.2,0,152.2,0,0,304.4,304.4,100,,
24/05/2020 7:30,146.3,0,146.3,0,0,292.6,292.6,100,,
24/05/2020 8:00,140.6,0,140.6,0,0,281.2,281.2,100,,
24/05/2020 8:30,140.4,0,140.4,0,0,280.8,280.8,100,,
24/05/2020 9:00,132.6,0,132.6,0,0,265.2,265.2,100,,
24/05/2020 9:30,136.4,0,136.4,0,0,272.8,272.8,100,,
24/05/2020 10:00,141.6,0,141.6,0,0,283.2,283.2,100,,
24/05/2020 10:30,144.4,0,144.4,0,0,288.8,288.8,100,,
24/05/2020 11:00,146.7,0,146.7,0,0,293.4,293.4,100,,
24/05/2020 11:30,141.1,0,141.1,0,0,282.2,282.2,100,,
24/05/2020 12:00,146,0,146,0,0,292,292,100,,
24/05/2020 12:30,142.9,0,142.9,0,0,285.8,285.8,100,,
24/05/2020 13:00,140.6,0,140.6,0,0,281.2,281.2,100,,
24/05/2020 13:30,140.7,0,140.7,0,0,281.4,281.4,100,,
24/05/2020 14:00,137.3,0,137.3,0,0,274.6,274.6,100,,
24/05/2020 14:30,135.9,0,135.9,0,0,271.8,271.8,100,,
24/05/2020 15:00,138.6,0,138.6,0,0,277.2,277.2,100,,
24/05/2020 15:30,141.3,0,141.3,0,0,282.6,282.6,100,,
24/05/2020 16:00,136.9,0,136.9,0,0,273.8,273.8,100,,
24/05/2020 16:30,136.3,0,136.3,0,0,272.6,272.6,100,,
24/05/2020 17:00,136.6,0,136.6,0,0,273.2,273.2,100,,
24/05/2020 17:30,167.5,0,167.5,0,0,335,335,100,,
24/05/2020 18:00,161.3,0,161.3,0,0,322.6,322.6,100,,
24/05/2020 18:30,166.9,0,166.9,0,0,333.8,333.8,100,,
24/05/2020 19:00,153.1,0,153.1,0,0,306.2,306.2,100,,
24/05/2020 19:30,148.1,0,148.1,0,0,296.2,296.2,100,,
24/05/2020 20:00,153.5,0,153.5,0,0,307,307,100,,
24/05/2020 20:30,153.7,0,153.7,0,0,307.4,307.4,100,,
24/05/2020 21:00,162.8,0,162.8,0,0,325.6,325.6,100,,
24/05/2020 21:30,191.4,0,191.4,0,0,382.8,382.8,100,,
24/05/2020 22:00,178,0,178,0.8,0,356,356.004,100,,
24/05/2020 22:30,202.5,0,202.5,1.8,0,405,405.016,100,,
24/05/2020 23:00,198.6,0,198.6,0,0,397.2,397.2,100,,
24/05/2020 23:30,197.9,0,197.9,0,0,395.8,395.8,100,,
25/05/2020 0:00,192.6,0,192.6,0,0,385.2,385.2,100,,
25/05/2020 0:30,188.6,0,188.6,0,0,377.2,377.2,100,,
25/05/2020 1:00,190.2,0,190.2,0,0,380.4,380.4,100,,
25/05/2020 1:30,185.9,0,185.9,0,0,371.8,371.8,100,,
25/05/2020 2:00,187,0,187,0,0,374,374,100,,
25/05/2020 2:30,215.5,0,215.5,0,0,431,431,100,,
25/05/2020 3:00,218.7,0,218.7,0,0,437.4,437.4,100,,
25/05/2020 3:30,206,0,206,0,0,412,412,100,,
25/05/2020 4:00,201.5,0,201.5,0,0,403,403,100,,
25/05/2020 4:30,170.1,0,170.1,0,0,340.2,340.2,100,,
25/05/2020 5:00,146.7,0,146.7,0,0,293.4,293.4,100,,
25/05/2020 5:30,158.1,0,158.1,0,0,316.2,316.2,100,,
25/05/2020 6:00,194.9,0,194.9,0,0,389.8,389.8,100,,
25/05/2020 6:30,184.8,0,184.8,3.7,0,369.6,369.674,100,,
25/05/2020 7:00,226.3,0,226.3,15.6,0,452.6,453.674,99.8,,
25/05/2020 7:30,230.5,0,230.5,12.4,0,461,461.667,99.9,,
25/05/2020 8:00,244.1,0,244.1,9.9,0,488.2,488.601,99.9,,
25/05/2020 8:30,266.9,0,266.9,25,0,533.8,536.137,99.6,,
25/05/2020 9:00,253.8,0,253.8,17.2,0,507.6,508.764,99.8,,
25/05/2020 9:30,240.6,0,240.6,10.9,0,481.2,481.694,99.9,,
25/05/2020 10:00,231.4,0,231.4,12.5,0,462.8,463.475,99.9,,
25/05/2020 10:30,252.5,0,252.5,24.1,0,505,507.295,99.5,,
25/05/2020 11:00,248.4,0,248.4,25,0,496.8,499.31,99.5,,
25/05/2020 11:30,242.7,0,242.7,25.5,0,485.4,488.072,99.5,,
25/05/2020 12:00,270.7,0,270.7,29,0,541.4,544.498,99.4,,
25/05/2020 12:30,273.2,0,273.2,32.3,0,546.4,550.206,99.3,,
25/05/2020 13:00,260,0,260,30.1,0,520,523.473,99.3,,
25/05/2020 13:30,270.3,0,270.3,36.7,0,540.6,545.56,99.1,,
25/05/2020 14:00,251.5,0,251.5,6.7,0,503,503.178,100,,
25/05/2020 14:30,238.7,0,238.7,3.4,0,477.4,477.448,100,,
25/05/2020 15:00,212.5,0,212.5,0,0,425,425,100,,
25/05/2020 15:30,205.5,0,205.5,0,0,411,411,100,,
25/05/2020 16:00,199.8,0,199.8,0,0,399.6,399.6,100,,
25/05/2020 16:30,197.2,0,197.2,0,0,394.4,394.4,100,,
25/05/2020 17:00,217.2,0,217.2,0,0,434.4,434.4,100,,
25/05/2020 17:30,224,0,224,0,0,448,448,100,,
25/05/2020 18:00,236.2,0,236.2,0,0,472.4,472.4,100,,
25/05/2020 18:30,234.4,0,234.4,0,0,468.8,468.8,100,,
25/05/2020 19:00,221.1,0,221.1,0,0,442.2,442.2,100,,
25/05/2020 19:30,212.6,0,212.6,0,0,425.2,425.2,100,,
25/05/2020 20:00,225,0,225,0,0,450,450,100,,
25/05/2020 20:30,224.4,0,224.4,2.6,0,448.8,448.83,100,,
25/05/2020 21:00,260,0,260,20.5,0,520,521.614,99.7,,
25/05/2020 21:30,256.5,0,256.5,15.4,0,513,513.924,99.8,,
25/05/2020 22:00,239.3,0,239.3,13.4,0,478.6,479.35,99.8,,
25/05/2020 22:30,227.4,0,227.4,13.2,0,454.8,455.566,99.8,,
25/05/2020 23:00,224,0,224,13.5,0,448,448.813,99.8,,
25/05/2020 23:30,227.9,0,227.9,14.1,0,455.8,456.672,99.8,,
26/05/2020 0:00,224.1,0,224.1,11.3,0,448.2,448.769,99.9,,
26/05/2020 0:30,223.1,0,223.1,9.4,0,446.2,446.596,99.9,,
26/05/2020 1:00,227.3,0,227.3,11.7,0,454.6,455.202,99.9,,
26/05/2020 1:30,228.5,0,228.5,12.9,0,457,457.728,99.8,,
26/05/2020 2:00,228.4,0,228.4,11.7,0,456.8,457.399,99.9,,
26/05/2020 2:30,224.6,0,224.6,8.1,0,449.2,449.492,99.9,,
26/05/2020 3:00,223.2,0,223.2,6.4,0,446.4,446.583,100,,
26/05/2020 3:30,225.7,0,225.7,6.9,0,451.4,451.611,100,,
26/05/2020 4:00,225.4,0,225.4,6.3,0,450.8,450.976,100,,
26/05/2020 4:30,185.4,0,185.4,0,0,370.8,370.8,100,,
26/05/2020 5:00,190.1,0,190.1,0,0,380.2,380.2,100,,
26/05/2020 5:30,199.2,0,199.2,0,0,398.4,398.4,100,,
26/05/2020 6:00,238.8,0,238.8,0,0,477.6,477.6,100,,
26/05/2020 6:30,224.8,0,224.8,0,0,449.6,449.6,100,,
26/05/2020 7:00,285.8,0,285.8,29,0,571.6,574.535,99.5,,
26/05/2020 7:30,287.8,0,287.8,32.2,0,575.6,579.191,99.4,,
26/05/2020 8:00,305.3,0,305.3,29.6,0,610.6,613.463,99.5,,
26/05/2020 8:30,301.1,0,301.1,32.7,0,602.2,605.741,99.4,,
26/05/2020 9:00,285,0,285,28.7,0,570,572.883,99.5,,
26/05/2020 9:30,289,0,289,30.9,0,578,581.294,99.4,,
26/05/2020 10:00,284.4,0,284.4,34.1,0,568.8,572.874,99.3,,
26/05/2020 10:30,322.8,0,322.8,37.9,0,645.6,650.035,99.3,,
26/05/2020 11:00,328.4,0,328.4,33.9,0,656.8,660.29,99.5,,
26/05/2020 11:30,300.9,0,300.9,33.2,0,601.8,605.452,99.4,,
26/05/2020 12:00,299.8,0,299.8,31.6,0,599.6,602.922,99.4,,
26/05/2020 12:30,296.8,0,296.8,34.3,0,593.6,597.551,99.3,,
26/05/2020 13:00,282.3,0,282.3,34.2,0,564.6,568.728,99.3,,
26/05/2020 13:30,276.2,0,276.2,33.8,0,552.4,556.521,99.3,,
26/05/2020 14:00,259.9,0,259.9,32.1,0,519.8,523.75,99.2,,
26/05/2020 14:30,239.6,0,239.6,14.7,0,479.2,480.101,99.8,,
26/05/2020 15:00,224.7,0,224.7,0.9,0,449.4,449.404,100,,
26/05/2020 15:30,215.2,0,215.2,0.1,0,430.4,430.4,100,,
26/05/2020 16:00,223.6,0,223.6,0,0,447.2,447.2,100,,
26/05/2020 16:30,224.9,0,224.9,0,0,449.8,449.8,100,,
26/05/2020 17:00,222.5,0,222.5,0,0,445,445,100,,
26/05/2020 17:30,222.8,0,222.8,0,0,445.6,445.6,100,,
26/05/2020 18:00,224.2,0,224.2,0,0,448.4,448.4,100,,
26/05/2020 18:30,231.1,0,231.1,0,0,462.2,462.2,100,,
26/05/2020 19:00,221.3,0,221.3,0,0,442.6,442.6,100,,
26/05/2020 19:30,214.1,0,214.1,0,0,428.2,428.2,100,,
26/05/2020 20:00,212.6,0,212.6,0,0,425.2,425.2,100,,
26/05/2020 20:30,242.8,0,242.8,0,0,485.6,485.6,100,,
26/05/2020 21:00,258.9,0,258.9,0,0,517.8,517.8,100,,
26/05/2020 21:30,239.3,0,239.3,0,0,478.6,478.6,100,,
26/05/2020 22:00,250.3,0,250.3,15.8,0,500.6,501.596,99.8,,
26/05/2020 22:30,248.7,0,248.7,15.7,0,497.4,498.39,99.8,,
26/05/2020 23:00,237.5,0,237.5,15.2,0,475,475.972,99.8,,
26/05/2020 23:30,237.8,0,237.8,14.6,0,475.6,476.496,99.8,,
27/05/2020 0:00,231.5,0,231.5,15.1,0,463,463.984,99.8,,
27/05/2020 0:30,221.8,0,221.8,12.5,0,443.6,444.304,99.8,,
27/05/2020 1:00,227.1,0,227.1,14.7,0,454.2,455.151,99.8,,
27/05/2020 1:30,247.8,0,247.8,14.1,0,495.6,496.402,99.8,,
27/05/2020 2:00,245,0,245,14.4,0,490,490.846,99.8,,
27/05/2020 2:30,241.3,0,241.3,12.8,0,482.6,483.279,99.9,,
27/05/2020 3:00,232.2,0,232.2,11.7,0,464.4,464.989,99.9,,
27/05/2020 3:30,234,0,234,11,0,468,468.517,99.9,,
27/05/2020 4:00,216.1,0,216.1,7.5,0,432.2,432.46,99.9,,
27/05/2020 4:30,229.2,0,229.2,4.2,0,458.4,458.477,100,,
27/05/2020 5:00,208.8,0,208.8,0,0,417.6,417.6,100,,
27/05/2020 5:30,222.1,0,222.1,0,0,444.2,444.2,100,,
27/05/2020 6:00,255.4,0,255.4,6.2,0,510.8,510.95,100,,
27/05/2020 6:30,269.2,0,269.2,14.5,0,538.4,539.18,99.9,,
27/05/2020 7:00,261.9,0,261.9,14,0,523.8,524.548,99.9,,
27/05/2020 7:30,262.9,0,262.9,16.2,0,525.8,526.797,99.8,,
27/05/2020 8:00,251.9,0,251.9,21.2,0,503.8,505.581,99.6,,
27/05/2020 8:30,254.5,0,254.5,16.3,0,509,510.043,99.8,,
27/05/2020 9:00,250.6,0,250.6,15.7,0,501.2,502.183,99.8,,
27/05/2020 9:30,237.1,0,237.1,15.7,0,474.2,475.238,99.8,,
27/05/2020 10:00,250,0,250,19.5,0,500,501.519,99.7,,
27/05/2020 10:30,259.3,0,259.3,18.8,0,518.6,519.961,99.7,,
27/05/2020 11:00,243.1,0,243.1,17.5,0,486.2,487.458,99.7,,
27/05/2020 11:30,241.1,0,241.1,18.2,0,482.2,483.572,99.7,,
27/05/2020 12:00,253.7,0,253.7,22.7,0,507.4,509.427,99.6,,
27/05/2020 12:30,234.7,0,234.7,16.4,0,469.4,470.545,99.8,,
27/05/2020 13:00,228.4,0,228.4,13.1,0,456.8,457.551,99.8,,
27/05/2020 13:30,228.6,0,228.6,14,0,457.2,458.057,99.8,,
27/05/2020 14:00,227.5,0,227.5,11.7,0,455,455.601,99.9,,
27/05/2020 14:30,224.8,0,224.8,12.2,0,449.6,450.262,99.9,,
27/05/2020 15:00,201.3,0,201.3,0,0,402.6,402.6,100,,
27/05/2020 15:30,189.5,0,189.5,0,0,379,379,100,,
27/05/2020 16:00,178.7,0,178.7,0,0,357.4,357.4,100,,
27/05/2020 16:30,202,0,202,0,0,404,404,100,,
27/05/2020 17:00,211.7,0,211.7,0,0,423.4,423.4,100,,
27/05/2020 17:30,225.2,0,225.2,0,0,450.4,450.4,100,,
27/05/2020 18:00,226.1,0,226.1,0,0,452.2,452.2,100,,
27/05/2020 18:30,227,0,227,0,0,454,454,100,,
27/05/2020 19:00,222,0,222,0,0,444,444,100,,
27/05/2020 19:30,218.5,0,218.5,0,0,437,437,100,,
27/05/2020 20:00,211,0,211,0,0,422,422,100,,
27/05/2020 20:30,215.4,0,215.4,0,0,430.8,430.8,100,,
27/05/2020 21:00,207.9,0,207.9,0,0,415.8,415.8,100,,
27/05/2020 21:30,223.9,0,223.9,6.1,0,447.8,447.966,100,,
27/05/2020 22:00,242.9,0,242.9,11.3,0,485.8,486.325,99.9,,
27/05/2020 22:30,230.3,0,230.3,10.5,0,460.6,461.078,99.9,,
27/05/2020 23:00,214.7,0,214.7,6,0,429.4,429.568,100,,
27/05/2020 23:30,213.2,0,213.2,6.8,0,426.4,426.617,99.9,,
28/05/2020 0:00,216.1,0,216.1,6.6,0,432.2,432.402,100,,
28/05/2020 0:30,208.1,0,208.1,7.1,0,416.2,416.442,99.9,,
28/05/2020 1:00,207.6,0,207.6,7.8,0,415.2,415.493,99.9,,
28/05/2020 1:30,210.5,0,210.5,8.1,0,421,421.312,99.9,,
28/05/2020 2:00,224.7,0,224.7,8,0,449.4,449.685,99.9,,
28/05/2020 2:30,230.5,0,230.5,8.7,0,461,461.328,99.9,,
28/05/2020 3:00,222.2,0,222.2,7,0,444.4,444.62,100,,
28/05/2020 3:30,218.5,0,218.5,5.7,0,437,437.149,100,,
28/05/2020 4:00,215.6,0,215.6,4.9,0,431.2,431.311,100,,
28/05/2020 4:30,223.2,0,223.2,2.2,0,446.4,446.422,100,,
28/05/2020 5:00,197.5,0,197.5,1.5,0,395,395.011,100,,
28/05/2020 5:30,189.4,0,189.4,0,0,378.8,378.8,100,,
28/05/2020 6:00,212.4,0,212.4,0.1,0,424.8,424.8,100,,
28/05/2020 6:30,235.3,0,235.3,0,0,470.6,470.6,100,,
28/05/2020 7:00,257,0,257,17.2,0,514,515.15,99.8,,
28/05/2020 7:30,277.5,0,277.5,27.6,0,555,557.738,99.5,,
28/05/2020 8:00,268.1,0,268.1,26.1,0,536.2,538.735,99.5,,
28/05/2020 8:30,250,0,250,26.4,0,500,502.78,99.4,,
28/05/2020 9:00,245.4,0,245.4,21.5,0,490.8,492.68,99.6,,
28/05/2020 9:30,257.7,0,257.7,24,0,515.4,517.63,99.6,,
28/05/2020 10:00,263.5,0,263.5,28.3,0,527,530.031,99.4,,
28/05/2020 10:30,263.3,0,263.3,27.3,0,526.6,529.423,99.5,,
28/05/2020 11:00,259.3,0,259.3,29,0,518.6,521.833,99.4,,
28/05/2020 11:30,257,0,257,26.6,0,514,516.746,99.5,,
28/05/2020 12:00,262.1,0,262.1,24.4,0,524.2,526.467,99.6,,
28/05/2020 12:30,273.8,0,273.8,25.9,0,547.6,550.045,99.6,,
28/05/2020 13:00,255.8,0,255.8,23.2,0,511.6,513.7,99.6,,
28/05/2020 13:30,264.1,0,264.1,19.6,0,528.2,529.653,99.7,,
28/05/2020 14:00,251.9,0,251.9,20.8,0,503.8,505.515,99.7,,
28/05/2020 14:30,231.7,0,231.7,20.1,0,463.4,465.14,99.6,,
28/05/2020 15:00,226.3,0,226.3,17.7,0,452.6,453.982,99.7,,
28/05/2020 15:30,190.2,0,190.2,1.5,0,380.4,380.412,100,,
28/05/2020 16:00,183.1,0,183.1,0,0,366.2,366.2,100,,
28/05/2020 16:30,178.2,0,178.2,0,0,356.4,356.4,100,,
28/05/2020 17:00,190.5,0,190.5,0,0,381,381,100,,
28/05/2020 17:30,216.9,0,216.9,0,0,433.8,433.8,100,,
28/05/2020 18:00,219.8,0,219.8,0,0,439.6,439.6,100,,
28/05/2020 18:30,214.5,0,214.5,0,0,429,429,100,,
28/05/2020 19:00,224.8,0,224.8,8.5,0,449.6,449.921,99.9,,
28/05/2020 19:30,239.1,0,239.1,24.4,0,478.2,480.684,99.5,,
28/05/2020 20:00,238.3,0,238.3,24.8,0,476.6,479.174,99.5,,
28/05/2020 20:30,235,0,235,20.8,0,470,471.837,99.6,,
28/05/2020 21:00,233.2,0,233.2,14,0,466.4,467.24,99.8,,
28/05/2020 21:30,237,0,237,16.7,0,474,475.175,99.8,,
28/05/2020 22:00,238.4,0,238.4,20.2,0,476.8,478.509,99.6,,
28/05/2020 22:30,228.5,0,228.5,11.2,0,457,457.549,99.9,,
28/05/2020 23:00,229.9,0,229.9,10.7,0,459.8,460.298,99.9,,
28/05/2020 23:30,226.9,0,226.9,10.4,0,453.8,454.276,99.9,,
29/05/2020 0:00,225.1,0,225.1,10.1,0,450.2,450.653,99.9,,
29/05/2020 0:30,219.9,0,219.9,9.6,0,439.8,440.219,99.9,,
29/05/2020 1:00,220.8,0,220.8,10.6,0,441.6,442.109,99.9,,
29/05/2020 1:30,223.5,0,223.5,13.1,0,447,447.767,99.8,,
29/05/2020 2:00,229,0,229,8.9,0,458,458.346,99.9,,
29/05/2020 2:30,234.6,0,234.6,6.6,0,469.2,469.386,100,,
29/05/2020 3:00,212.4,0,212.4,0,0,424.8,424.8,100,,
29/05/2020 3:30,196.1,0,196.1,0,0,392.2,392.2,100,,
29/05/2020 4:00,194.1,0,194.1,0,0,388.2,388.2,100,,
29/05/2020 4:30,189.5,0,189.5,0,0,379,379,100,,
29/05/2020 5:00,191,0,191,0,0,382,382,100,,
29/05/2020 5:30,198.4,0,198.4,0,0,396.8,396.8,100,,
29/05/2020 6:00,232.4,0,232.4,0,0,464.8,464.8,100,,
29/05/2020 6:30,218.5,0,218.5,3.9,0,437,437.07,100,,
